Date,Grade,Caliper,Width,Tons,Plant,Mill
11/4/2015,AKOS,77-18-W,61,269.485,PLT00068,Macon
11/5/2015,AKOS,77-18-W,61,302.199,PLT00068,Macon
11/6/2015,AKOS,77-18-W,61,445.106,PLT00068,Macon
11/7/2015,AKOS,77-18-W,61,613.613,PLT00068,Macon
11/8/2015,AKOS,77-18-W,61,123.1475,PLT00068,Macon
11/9/2015,AKOS,77-18-W,61,230.714,PLT00068,Macon
11/10/2015,AKOS,77-18-W,61,319.0475,PLT00068,Macon
11/11/2015,AKOS,77-18-W,61,295.441,PLT00068,Macon
11/12/2015,AKOS,77-18-W,61,441.3835,PLT00068,Macon
11/13/2015,AKOS,77-18-W,61,284.735,PLT00068,Macon
11/14/2015,AKOS,77-18-W,61,436.7155,PLT00068,Macon
11/15/2015,AKOS,77-18-W,61,244.4525,PLT00068,Macon
11/17/2015,AKOS,77-18-W,61,626.297,PLT00068,Macon
11/19/2015,AKOS,77-18-W,61,229.421,PLT00068,Macon
11/20/2015,AKOS,77-18-W,61,178.6955,PLT00068,Macon
11/21/2015,AKOS,77-18-W,61,520.312,PLT00068,Macon
11/23/2015,AKOS,77-18-W,61,15.997,PLT00068,Macon
11/25/2015,AKOS,77-18-W,61,416.493,PLT00068,Macon
11/26/2015,AKOS,77-18-W,61,139.133,PLT00068,Macon
11/27/2015,AKOS,77-18-W,61,300.0635,PLT00068,Macon
11/28/2015,AKOS,77-18-W,61,551.21,PLT00068,Macon
11/29/2015,AKOS,77-18-W,61,140.0275,PLT00068,Macon
11/30/2015,AKOS,77-18-W,61,301.0225,PLT00068,Macon
12/1/2015,AKOS,77-18-W,61,362.822,PLT00068,Macon
12/2/2015,AKOS,77-18-W,61,240.603,PLT00068,Macon
12/3/2015,AKOS,77-18-W,61,504.1565,PLT00068,Macon
12/4/2015,AKOS,77-18-W,61,225.9795,PLT00068,Macon
12/5/2015,AKOS,77-18-W,61,81.7625,PLT00068,Macon
12/6/2015,AKOS,77-18-W,61,20.246,PLT00068,Macon
12/7/2015,AKOS,77-18-W,61,97.5295,PLT00068,Macon
12/8/2015,AKOS,77-18-W,61,93.9875,PLT00068,Macon
12/9/2015,AKOS,77-18-W,61,659.8955,PLT00068,Macon
12/10/2015,AKOS,77-18-W,61,479.8205,PLT00068,Macon
12/12/2015,AKOS,77-18-W,61,466.2305,PLT00068,Macon
12/13/2015,AKOS,77-18-W,61,140.721,PLT00068,Macon
12/14/2015,AKOS,77-18-W,61,585.512,PLT00068,Macon
12/15/2015,AKOS,77-18-W,61,458.821,PLT00068,Macon
12/18/2015,AKOS,77-18-W,61,411.3495,PLT00068,Macon
12/19/2015,AKOS,77-18-W,61,648.6095,PLT00068,Macon
12/20/2015,AKOS,77-18-W,61,182.384,PLT00068,Macon
12/22/2015,AKOS,77-18-W,61,385.079,PLT00068,Macon
12/23/2015,AKOS,77-18-W,61,138.042,PLT00068,Macon
12/24/2015,AKOS,77-18-W,61,284.1615,PLT00068,Macon
12/25/2015,AKOS,77-18-W,61,120.592,PLT00068,Macon
12/26/2015,AKOS,77-18-W,61,180.3555,PLT00068,Macon
12/27/2015,AKOS,77-18-W,61,39.96,PLT00068,Macon
12/29/2015,AKOS,77-18-W,61,258.4555,PLT00068,Macon
12/30/2015,AKOS,77-18-W,61,222.772,PLT00068,Macon
12/31/2015,AKOS,77-18-W,61,149.6745,PLT00068,Macon
1/1/2016,AKOS,77-18-W,61,320.0295,PLT00068,Macon
1/2/2016,AKOS,77-18-W,61,363.807,PLT00068,Macon
1/3/2016,AKOS,77-18-W,61,365.196,PLT00068,Macon
1/4/2016,AKOS,77-18-W,61,155.2325,PLT00068,Macon
1/5/2016,AKOS,77-18-W,61,159.3315,PLT00068,Macon
1/6/2016,AKOS,77-18-W,61,447.977,PLT00068,Macon
1/7/2016,AKOS,77-18-W,61,623.016,PLT00068,Macon
1/8/2016,AKOS,77-18-W,61,101.802,PLT00068,Macon
1/9/2016,AKOS,77-18-W,61,572.948,PLT00068,Macon
1/10/2016,AKOS,77-18-W,61,230.4365,PLT00068,Macon
1/11/2016,AKOS,77-18-W,61,48.3445,PLT00068,Macon
1/12/2016,AKOS,77-18-W,61,503.0055,PLT00068,Macon
1/13/2016,AKOS,77-18-W,61,343.597,PLT00068,Macon
1/14/2016,AKOS,77-18-W,61,339.232,PLT00068,Macon
1/15/2016,AKOS,77-18-W,61,325.7485,PLT00068,Macon
1/16/2016,AKOS,77-18-W,61,143.389,PLT00068,Macon
1/17/2016,AKOS,77-18-W,61,570.2285,PLT00068,Macon
1/18/2016,AKOS,77-18-W,61,4.0425,PLT00068,Macon
1/19/2016,AKOS,77-18-W,61,611.1375,PLT00068,Macon
1/20/2016,AKOS,77-18-W,61,40.424,PLT00068,Macon
1/21/2016,AKOS,77-18-W,61,672.946,PLT00068,Macon
1/22/2016,AKOS,77-18-W,61,505.3805,PLT00068,Macon
1/23/2016,AKOS,77-18-W,61,8.0835,PLT00068,Macon
1/25/2016,AKOS,77-18-W,61,192.6225,PLT00068,Macon
1/26/2016,AKOS,77-18-W,61,40.689,PLT00068,Macon
1/27/2016,AKOS,77-18-W,61,505.8165,PLT00068,Macon
1/28/2016,AKOS,77-18-W,61,97.22,PLT00068,Macon
1/29/2016,AKOS,77-18-W,61,322.0395,PLT00068,Macon
1/30/2016,AKOS,77-18-W,61,32.886,PLT00068,Macon
1/31/2016,AKOS,77-18-W,61,308.4725,PLT00068,Macon
2/1/2016,AKOS,77-18-W,61,652.252,PLT00068,Macon
2/2/2016,AKOS,77-18-W,61,101.5275,PLT00068,Macon
2/3/2016,AKOS,77-18-W,61,494.4375,PLT00068,Macon
2/4/2016,AKOS,77-18-W,61,275.7795,PLT00068,Macon
2/5/2016,AKOS,77-18-W,61,202.6875,PLT00068,Macon
2/6/2016,AKOS,77-18-W,61,454.6615,PLT00068,Macon
2/7/2016,AKOS,77-18-W,61,40.419,PLT00068,Macon
2/8/2016,AKOS,77-18-W,61,361.963,PLT00068,Macon
2/9/2016,AKOS,77-18-W,61,400.0305,PLT00068,Macon
2/10/2016,AKOS,77-18-W,61,341.9125,PLT00068,Macon
2/11/2016,AKOS,77-18-W,61,557.4495,PLT00068,Macon
2/12/2016,AKOS,77-18-W,61,101.5835,PLT00068,Macon
2/13/2016,AKOS,77-18-W,61,645.052,PLT00068,Macon
2/14/2016,AKOS,77-18-W,61,241.384,PLT00068,Macon
2/15/2016,AKOS,77-18-W,61,116.5805,PLT00068,Macon
2/16/2016,AKOS,77-18-W,61,378.221,PLT00068,Macon
2/17/2016,AKOS,77-18-W,61,407.0815,PLT00068,Macon
2/18/2016,AKOS,77-18-W,61,526.6455,PLT00068,Macon
2/19/2016,AKOS,77-18-W,61,397.63,PLT00068,Macon
2/20/2016,AKOS,77-18-W,61,101.4165,PLT00068,Macon
2/21/2016,AKOS,77-18-W,61,380.676,PLT00068,Macon
2/22/2016,AKOS,77-18-W,61,221.8815,PLT00068,Macon
2/24/2016,AKOS,77-18-W,61,595.744,PLT00068,Macon
2/25/2016,AKOS,77-18-W,61,342.2055,PLT00068,Macon
2/26/2016,AKOS,77-18-W,61,527.661,PLT00068,Macon
2/27/2016,AKOS,77-18-W,61,196.87,PLT00068,Macon
2/28/2016,AKOS,77-18-W,61,79.895,PLT00068,Macon
2/29/2016,AKOS,77-18-W,61,377.8125,PLT00068,Macon
3/1/2016,AKOS,77-18-W,61,301.5855,PLT00068,Macon
3/2/2016,AKOS,77-18-W,61,324.214,PLT00068,Macon
3/3/2016,AKOS,77-18-W,61,615.8945,PLT00068,Macon
3/5/2016,AKOS,77-18-W,61,421.2815,PLT00068,Macon
3/6/2016,AKOS,77-18-W,61,388.1545,PLT00068,Macon
3/7/2016,AKOS,77-18-W,61,239.678,PLT00068,Macon
3/8/2016,AKOS,77-18-W,61,119.3135,PLT00068,Macon
3/9/2016,AKOS,77-18-W,61,188.062,PLT00068,Macon
3/10/2016,AKOS,77-18-W,61,83.4295,PLT00068,Macon
3/12/2016,AKOS,77-18-W,61,373.9305,PLT00068,Macon
3/13/2016,AKOS,77-18-W,61,101.3615,PLT00068,Macon
3/14/2016,AKOS,77-18-W,61,653.115,PLT00068,Macon
3/15/2016,AKOS,77-18-W,61,484.4625,PLT00068,Macon
3/16/2016,AKOS,77-18-W,61,262.229,PLT00068,Macon
3/17/2016,AKOS,77-18-W,61,381.311,PLT00068,Macon
3/18/2016,AKOS,77-18-W,61,308.0345,PLT00068,Macon
3/19/2016,AKOS,77-18-W,61,231.1335,PLT00068,Macon
3/20/2016,AKOS,77-18-W,61,241.5535,PLT00068,Macon
3/21/2016,AKOS,77-18-W,61,581.811,PLT00068,Macon
3/22/2016,AKOS,77-18-W,61,241.501,PLT00068,Macon
3/23/2016,AKOS,77-18-W,61,648.907,PLT00068,Macon
3/24/2016,AKOS,77-18-W,61,53.0305,PLT00068,Macon
3/25/2016,AKOS,77-18-W,61,473.3865,PLT00068,Macon
3/26/2016,AKOS,77-18-W,61,524.0025,PLT00068,Macon
3/28/2016,AKOS,77-18-W,61,604.355,PLT00068,Macon
3/29/2016,AKOS,77-18-W,61,218.309,PLT00068,Macon
3/30/2016,AKOS,77-18-W,61,584.512,PLT00068,Macon
3/31/2016,AKOS,77-18-W,61,542.825,PLT00068,Macon
4/1/2016,AKOS,77-18-W,61,141.228,PLT00068,Macon
4/2/2016,AKOS,77-18-W,61,333.1505,PLT00068,Macon
4/3/2016,AKOS,77-18-W,61,99.902,PLT00068,Macon
4/4/2016,AKOS,77-18-W,61,633.0275,PLT00068,Macon
4/5/2016,AKOS,77-18-W,61,141.655,PLT00068,Macon
4/6/2016,AKOS,77-18-W,61,621.886,PLT00068,Macon
4/7/2016,AKOS,77-18-W,61,503.8685,PLT00068,Macon
4/9/2016,AKOS,77-18-W,61,261.5545,PLT00068,Macon
4/10/2016,AKOS,77-18-W,61,262.252,PLT00068,Macon
4/11/2016,AKOS,77-18-W,61,439.9775,PLT00068,Macon
4/12/2016,AKOS,77-18-W,61,100.5285,PLT00068,Macon
4/13/2016,AKOS,77-18-W,61,871.178,PLT00068,Macon
4/14/2016,AKOS,77-18-W,61,112.6835,PLT00068,Macon
4/15/2016,AKOS,77-18-W,61,442.1925,PLT00068,Macon
4/16/2016,AKOS,77-18-W,61,121.146,PLT00068,Macon
4/17/2016,AKOS,77-18-W,61,576.3345,PLT00068,Macon
4/18/2016,AKOS,77-18-W,61,100.991,PLT00068,Macon
4/19/2016,AKOS,77-18-W,61,80.662,PLT00068,Macon
4/20/2016,AKOS,77-18-W,61,570.065,PLT00068,Macon
4/21/2016,AKOS,77-18-W,61,130.2735,PLT00068,Macon
4/22/2016,AKOS,77-18-W,61,451.3435,PLT00068,Macon
4/23/2016,AKOS,77-18-W,61,204.131,PLT00068,Macon
4/24/2016,AKOS,77-18-W,61,517.668,PLT00068,Macon
4/25/2016,AKOS,77-18-W,61,101.726,PLT00068,Macon
4/27/2016,AKOS,77-18-W,61,40.86,PLT00068,Macon
4/28/2016,AKOS,77-18-W,61,644.7425,PLT00068,Macon
4/29/2016,AKOS,77-18-W,61,20.261,PLT00068,Macon
4/30/2016,AKOS,77-18-W,61,111.222,PLT00068,Macon
5/1/2016,AKOS,77-18-W,61,514.624,PLT00068,Macon
5/2/2016,AKOS,77-18-W,61,152.239,PLT00068,Macon
5/3/2016,AKOS,77-18-W,61,514.366,PLT00068,Macon
5/4/2016,AKOS,77-18-W,61,96.458,PLT00068,Macon
5/5/2016,AKOS,77-18-W,61,502.815,PLT00068,Macon
5/7/2016,AKOS,77-18-W,61,102.9425,PLT00068,Macon
5/8/2016,AKOS,77-18-W,61,389.1145,PLT00068,Macon
5/9/2016,AKOS,77-18-W,61,180.07,PLT00068,Macon
5/10/2016,AKOS,77-18-W,61,660.9355,PLT00068,Macon
5/11/2016,AKOS,77-18-W,61,381.22,PLT00068,Macon
5/12/2016,AKOS,77-18-W,61,244.1935,PLT00068,Macon
5/13/2016,AKOS,77-18-W,61,721.7635,PLT00068,Macon
5/14/2016,AKOS,77-18-W,61,322.364,PLT00068,Macon
5/17/2016,AKOS,77-18-W,61,537.5585,PLT00068,Macon
5/18/2016,AKOS,77-18-W,61,245.0295,PLT00068,Macon
5/19/2016,AKOS,77-18-W,61,500.2415,PLT00068,Macon
5/20/2016,AKOS,77-18-W,61,357.126,PLT00068,Macon
5/21/2016,AKOS,77-18-W,61,659.2715,PLT00068,Macon
5/22/2016,AKOS,77-18-W,61,160.4425,PLT00068,Macon
5/23/2016,AKOS,77-18-W,61,182.0285,PLT00068,Macon
5/24/2016,AKOS,77-18-W,61,222.521,PLT00068,Macon
5/25/2016,AKOS,77-18-W,61,177.798,PLT00068,Macon
5/26/2016,AKOS,77-18-W,61,325.2135,PLT00068,Macon
5/27/2016,AKOS,77-18-W,61,786.2115,PLT00068,Macon
5/28/2016,AKOS,77-18-W,61,104.991,PLT00068,Macon
5/29/2016,AKOS,77-18-W,61,128.4655,PLT00068,Macon
5/30/2016,AKOS,77-18-W,61,342.3015,PLT00068,Macon
5/31/2016,AKOS,77-18-W,61,207.593,PLT00068,Macon
6/1/2016,AKOS,77-18-W,61,276.735,PLT00068,Macon
6/3/2016,AKOS,77-18-W,61,60.444,PLT00068,Macon
6/4/2016,AKOS,77-18-W,61,322.035,PLT00068,Macon
6/5/2016,AKOS,77-18-W,61,300.9575,PLT00068,Macon
6/6/2016,AKOS,77-18-W,61,262.2685,PLT00068,Macon
6/7/2016,AKOS,77-18-W,61,324.1405,PLT00068,Macon
6/8/2016,AKOS,77-18-W,61,482.685,PLT00068,Macon
6/9/2016,AKOS,77-18-W,61,292.015,PLT00068,Macon
6/10/2016,AKOS,77-18-W,61,533.9485,PLT00068,Macon
6/11/2016,AKOS,77-18-W,61,290.269,PLT00068,Macon
6/13/2016,AKOS,77-18-W,61,265.171,PLT00068,Macon
6/14/2016,AKOS,77-18-W,61,546.537,PLT00068,Macon
6/15/2016,AKOS,77-18-W,61,219.134,PLT00068,Macon
6/16/2016,AKOS,77-18-W,61,118.328,PLT00068,Macon
6/17/2016,AKOS,77-18-W,61,221.9135,PLT00068,Macon
6/18/2016,AKOS,77-18-W,61,131.6735,PLT00068,Macon
6/19/2016,AKOS,77-18-W,61,259.9145,PLT00068,Macon
6/20/2016,AKOS,77-18-W,61,360.3625,PLT00068,Macon
6/21/2016,AKOS,77-18-W,61,299.7555,PLT00068,Macon
6/22/2016,AKOS,77-18-W,61,413.119,PLT00068,Macon
6/23/2016,AKOS,77-18-W,61,299.1945,PLT00068,Macon
6/24/2016,AKOS,77-18-W,61,260.397,PLT00068,Macon
6/25/2016,AKOS,77-18-W,61,199.417,PLT00068,Macon
6/26/2016,AKOS,77-18-W,61,311.666,PLT00068,Macon
6/27/2016,AKOS,77-18-W,61,380.0505,PLT00068,Macon
6/28/2016,AKOS,77-18-W,61,79.6205,PLT00068,Macon
6/29/2016,AKOS,77-18-W,61,313.7865,PLT00068,Macon
7/2/2015,AKOS,77-18-W,31.125,33.583,PLT00070,Macon
7/7/2015,AKOS,77-18-W,31.125,8.439,PLT00070,Macon
7/9/2015,AKOS,77-18-W,31.125,21.114,PLT00070,Macon
7/13/2015,AKOS,77-18-W,31.125,40.3165,PLT00070,Macon
7/22/2015,AKOS,77-18-W,31.125,21.1695,PLT00070,Macon
7/28/2015,AKOS,77-18-W,31.125,8.5035,PLT00070,Macon
7/31/2015,AKOS,77-18-W,31.125,6.3595,PLT00070,Macon
9/24/2015,AKOS,77-18-W,31.125,84.802,PLT00070,Macon
10/9/2015,AKOS,77-18-W,30.125,2.008,PLT00070,Macon
10/17/2015,AKOS,77-18-W,29.875,39.696,PLT00070,Macon
10/27/2015,AKOS,77-18-W,31.125,62.6555,PLT00070,Macon
10/28/2015,AKOS,77-18-W,31.125,63.2825,PLT00070,Macon
11/9/2015,AKOS,77-18-W,31.125,61.817,PLT00070,Macon
11/10/2015,AKOS,77-18-W,31.125,40.973,PLT00070,Macon
11/11/2015,AKOS,77-18-W,31.125,47.5955,PLT00070,Macon
11/12/2015,AKOS,77-18-W,31.125,2.1285,PLT00070,Macon
11/23/2015,AKOS,77-18-W,31.125,41.3745,PLT00070,Macon
11/24/2015,AKOS,77-18-W,31.125,29.212,PLT00070,Macon
12/6/2015,AKOS,77-18-W,31.125,38.8945,PLT00070,Macon
12/7/2015,AKOS,77-18-W,31.125,5.931,PLT00070,Macon
1/17/2016,AKOS,77-18-W,29.875,9.9755,PLT00070,Macon
1/27/2016,AKOS,77-18-W,31.125,8.264,PLT00070,Macon
2/16/2016,AKOS,77-18-W,31.125,20.614,PLT00070,Macon
2/17/2016,AKOS,77-18-W,31.125,20.814,PLT00070,Macon
3/7/2016,AKOS,77-18-W,31.125,40.573,PLT00070,Macon
3/8/2016,AKOS,77-18-W,31.125,41.5515,PLT00070,Macon
3/10/2016,AKOS,77-18-W,31.125,41.295,PLT00070,Macon
3/15/2016,AKOS,77-18-W,31.125,62.633,PLT00070,Macon
3/23/2016,AKOS,77-18-W,31.125,61.6465,PLT00070,Macon
3/24/2016,AKOS,77-18-W,31.125,20.792,PLT00070,Macon
3/25/2016,AKOS,77-18-W,31.125,22.3885,PLT00070,Macon
3/29/2016,AKOS,77-18-W,29.5,64.694,PLT00070,Macon
3/30/2016,AKOS,77-18-W,29.5,21.572,PLT00070,Macon
3/31/2016,AKOS,77-18-W,31.125,2.1105,PLT00070,Macon
4/9/2016,AKOS,77-18-W,31.125,41.139,PLT00070,Macon
4/23/2016,AKOS,77-18-W,31.125,45.626,PLT00070,Macon
5/12/2016,AKOS,77-18-W,31.125,41.4125,PLT00070,Macon
5/13/2016,AKOS,77-18-W,31.125,20.635,PLT00070,Macon
5/20/2016,AKOS,77-18-W,29.5,43.0065,PLT00070,Macon
5/27/2016,AKOS,77-18-W,31.125,41.271,PLT00070,Macon
6/21/2016,AKOS,77-18-W,31.125,144.33,PLT00070,Macon
6/22/2016,AKOS,77-18-W,31.125,20.6685,PLT00070,Macon
6/29/2016,AKOS,77-18-W,29.5,64.1665,PLT00070,Macon
12/10/2015,AKOS,81-20-W,37.25,18.811,PLT00042,Macon
7/17/2015,AKOS,81-18-W,27.375,6.397,PLT00042,Macon
7/20/2015,AKOS,81-18-W,27.375,14.697,PLT00042,Macon
6/17/2016,AKOS,81-18-W,41.0625,5.9955,PLT00042,Macon
12/18/2015,AKOS,81-18-W,36,20.9555,PLT00053,Macon
4/4/2016,AKOS,81-18-W,36,5.2705,PLT00053,Macon
4/9/2016,AKOS,81-18-W,36,18.844,PLT00053,Macon
9/24/2015,AKOS,81-18-W,27.375,1.2948575,PLT00053,Macon
9/25/2015,AKOS,81-18-W,27.375,8.0875,PLT00053,Macon
7/6/2015,AKOS,81-20-W,36.5,432.711,PLT00068,Macon
7/7/2015,AKOS,81-20-W,36.5,5.5235,PLT00068,Macon
7/15/2015,AKOS,81-20-W,36.5,429.872,PLT00068,Macon
7/16/2015,AKOS,81-20-W,36.5,10.8215,PLT00068,Macon
7/24/2015,AKOS,81-20-W,36.5,43.124,PLT00068,Macon
7/25/2015,AKOS,81-20-W,36.5,303.617,PLT00068,Macon
7/26/2015,AKOS,81-20-W,36.5,10.8885,PLT00068,Macon
8/1/2015,AKOS,81-20-W,36.5,190.941,PLT00068,Macon
8/2/2015,AKOS,81-20-W,36.5,42.506,PLT00068,Macon
8/3/2015,AKOS,81-20-W,36.5,42.65,PLT00068,Macon
8/4/2015,AKOS,81-20-W,36.5,58.97,PLT00068,Macon
8/7/2015,AKOS,81-20-W,36.5,42.6695,PLT00068,Macon
8/8/2015,AKOS,81-20-W,36.5,296.586,PLT00068,Macon
8/12/2015,AKOS,81-20-W,36.5,85.221,PLT00068,Macon
8/16/2015,AKOS,81-20-W,36.5,13.1995,PLT00068,Macon
8/17/2015,AKOS,81-20-W,36.5,308.388,PLT00068,Macon
8/26/2015,AKOS,81-20-W,37.25,10.6695,PLT00068,Macon
8/29/2015,AKOS,81-20-W,37.25,5.53,PLT00068,Macon
8/31/2015,AKOS,81-20-W,36.5,21.342,PLT00068,Macon
9/8/2015,AKOS,81-20-W,36.5,127.7225,PLT00068,Macon
9/9/2015,AKOS,81-20-W,36.5,42.9625,PLT00068,Macon
9/10/2015,AKOS,81-20-W,36.5,53.8215,PLT00068,Macon
9/11/2015,AKOS,81-20-W,36.5,21.573,PLT00068,Macon
9/14/2015,AKOS,81-20-W,36.5,107.2085,PLT00068,Macon
9/15/2015,AKOS,81-20-W,36.5,85.2045,PLT00068,Macon
9/16/2015,AKOS,81-20-W,36.5,42.9035,PLT00068,Macon
9/17/2015,AKOS,81-20-W,36.5,43.122,PLT00068,Macon
9/18/2015,AKOS,81-20-W,54.75,100.587,PLT00068,Macon
9/19/2015,AKOS,81-20-W,54.75,100.5585,PLT00068,Macon
9/21/2015,AKOS,81-20-W,36.5,63.3445,PLT00068,Macon
9/21/2015,AKOS,81-20-W,54.75,198.5855,PLT00068,Macon
9/22/2015,AKOS,81-20-W,36.5,41.82,PLT00068,Macon
9/22/2015,AKOS,81-20-W,54.75,207.514,PLT00068,Macon
9/23/2015,AKOS,81-20-W,54.75,173.9385,PLT00068,Macon
9/24/2015,AKOS,81-20-W,54.75,39.617,PLT00068,Macon
9/26/2015,AKOS,81-20-W,36.5,42.647,PLT00068,Macon
10/1/2015,AKOS,81-20-W,37.25,7.965,PLT00068,Macon
10/2/2015,AKOS,81-20-W,37.25,2.675,PLT00068,Macon
10/14/2015,AKOS,81-20-W,54.75,59.236,PLT00068,Macon
10/15/2015,AKOS,81-20-W,54.75,59.325,PLT00068,Macon
10/19/2015,AKOS,81-20-W,54.75,200.5115,PLT00068,Macon
10/20/2015,AKOS,81-20-W,54.75,99.591,PLT00068,Macon
10/22/2015,AKOS,81-20-W,54.75,39.898,PLT00068,Macon
10/23/2015,AKOS,81-20-W,54.75,39.6735,PLT00068,Macon
10/27/2015,AKOS,81-20-W,36.5,64.212,PLT00068,Macon
10/28/2015,AKOS,81-20-W,36.5,64.1755,PLT00068,Macon
10/29/2015,AKOS,81-20-W,36.5,63.7445,PLT00068,Macon
11/2/2015,AKOS,81-20-W,36.5,64.2825,PLT00068,Macon
11/3/2015,AKOS,81-20-W,36.5,150.162,PLT00068,Macon
11/4/2015,AKOS,81-20-W,36.5,43.0485,PLT00068,Macon
11/5/2015,AKOS,81-20-W,36.5,32.023,PLT00068,Macon
11/8/2015,AKOS,81-20-W,54.75,199.4535,PLT00068,Macon
11/9/2015,AKOS,81-20-W,54.75,131.6615,PLT00068,Macon
11/15/2015,AKOS,81-20-W,54.75,283.5605,PLT00068,Macon
11/16/2015,AKOS,81-20-W,54.75,39.1965,PLT00068,Macon
11/17/2015,AKOS,81-20-W,36.5,2.1325,PLT00068,Macon
11/19/2015,AKOS,81-20-W,54.75,7.3255,PLT00068,Macon
12/3/2015,AKOS,81-20-W,36.5,83.737,PLT00068,Macon
12/4/2015,AKOS,81-20-W,36.5,42.953,PLT00068,Macon
12/21/2015,AKOS,81-20-W,54.75,218.282,PLT00068,Macon
12/22/2015,AKOS,81-20-W,54.75,240.6745,PLT00068,Macon
12/23/2015,AKOS,81-20-W,54.75,137.2825,PLT00068,Macon
1/6/2016,AKOS,81-20-W,36.5,42.5435,PLT00068,Macon
1/7/2016,AKOS,81-20-W,36.5,21.267,PLT00068,Macon
1/11/2016,AKOS,81-20-W,36.5,84.5055,PLT00068,Macon
1/11/2016,AKOS,81-20-W,54.75,23.726,PLT00068,Macon
1/12/2016,AKOS,81-20-W,36.5,125.8175,PLT00068,Macon
1/13/2016,AKOS,81-20-W,36.5,21.025,PLT00068,Macon
1/14/2016,AKOS,81-20-W,36.5,62.7895,PLT00068,Macon
1/15/2016,AKOS,81-20-W,36.5,42.607,PLT00068,Macon
1/16/2016,AKOS,81-20-W,36.5,20.8035,PLT00068,Macon
1/18/2016,AKOS,81-20-W,36.5,159.4595,PLT00068,Macon
1/18/2016,AKOS,81-20-W,54.75,197.0115,PLT00068,Macon
1/19/2016,AKOS,81-20-W,36.5,5.3175,PLT00068,Macon
1/19/2016,AKOS,81-20-W,54.75,23.585,PLT00068,Macon
1/20/2016,AKOS,81-20-W,36.5,126.3035,PLT00068,Macon
1/21/2016,AKOS,81-20-W,36.5,83.921,PLT00068,Macon
1/24/2016,AKOS,81-20-W,36.5,142.6605,PLT00068,Macon
1/25/2016,AKOS,81-20-W,36.5,2.611,PLT00068,Macon
1/26/2016,AKOS,81-20-W,36.5,63.402,PLT00068,Macon
1/27/2016,AKOS,81-20-W,36.5,84.2915,PLT00068,Macon
1/28/2016,AKOS,81-20-W,36.5,228.5345,PLT00068,Macon
1/29/2016,AKOS,81-20-W,36.5,126.109,PLT00068,Macon
1/30/2016,AKOS,81-20-W,36.5,281.6285,PLT00068,Macon
1/31/2016,AKOS,81-20-W,36.5,50.3525,PLT00068,Macon
2/4/2016,AKOS,81-20-W,36.5,98.176,PLT00068,Macon
2/5/2016,AKOS,81-20-W,36.5,21.292,PLT00068,Macon
2/6/2016,AKOS,81-20-W,36.5,192.1135,PLT00068,Macon
2/6/2016,AKOS,81-20-W,54.75,7.8705,PLT00068,Macon
2/8/2016,AKOS,81-20-W,36.5,7.8955,PLT00068,Macon
2/10/2016,AKOS,81-20-W,54.75,7.797,PLT00068,Macon
2/18/2016,AKOS,81-20-W,36.5,221.9065,PLT00068,Macon
2/19/2016,AKOS,81-20-W,36.5,5.315,PLT00068,Macon
2/23/2016,AKOS,81-20-W,36.5,146.0905,PLT00068,Macon
2/26/2016,AKOS,81-20-W,54.75,7.761,PLT00068,Macon
3/1/2016,AKOS,81-20-W,36.5,69.063,PLT00068,Macon
3/2/2016,AKOS,81-20-W,36.5,188.337,PLT00068,Macon
3/7/2016,AKOS,81-20-W,54.75,51.0215,PLT00068,Macon
3/8/2016,AKOS,81-20-W,36.5,42.4475,PLT00068,Macon
3/8/2016,AKOS,81-20-W,54.75,165.95,PLT00068,Macon
3/9/2016,AKOS,81-20-W,36.5,106.0615,PLT00068,Macon
3/10/2016,AKOS,81-20-W,36.5,42.3825,PLT00068,Macon
3/13/2016,AKOS,81-20-W,36.5,41.9575,PLT00068,Macon
3/14/2016,AKOS,81-20-W,36.5,84.5495,PLT00068,Macon
3/15/2016,AKOS,81-20-W,36.5,106.1585,PLT00068,Macon
3/16/2016,AKOS,81-20-W,36.5,126.651,PLT00068,Macon
3/17/2016,AKOS,81-20-W,36.5,41.8015,PLT00068,Macon
3/18/2016,AKOS,81-20-W,43.75,74.865,PLT00068,Macon
3/24/2016,AKOS,81-20-W,36.5,73.2175,PLT00068,Macon
4/3/2016,AKOS,81-20-W,36.5,165.936,PLT00068,Macon
4/6/2016,AKOS,81-20-W,36.5,54.987,PLT00068,Macon
4/7/2016,AKOS,81-20-W,36.5,41.744,PLT00068,Macon
4/12/2016,AKOS,81-20-W,36.5,105.0775,PLT00068,Macon
4/14/2016,AKOS,81-20-W,36.5,73.1535,PLT00068,Macon
4/19/2016,AKOS,81-20-W,36.5,163.9845,PLT00068,Macon
4/22/2016,AKOS,81-20-W,36.5,84.128,PLT00068,Macon
4/23/2016,AKOS,81-20-W,36.5,21.0515,PLT00068,Macon
4/24/2016,AKOS,81-20-W,36.5,42.244,PLT00068,Macon
4/25/2016,AKOS,81-20-W,36.5,63.182,PLT00068,Macon
4/25/2016,AKOS,81-20-W,54.75,137.0175,PLT00068,Macon
4/26/2016,AKOS,81-20-W,36.5,178.268,PLT00068,Macon
4/26/2016,AKOS,81-20-W,54.75,231.748,PLT00068,Macon
4/27/2016,AKOS,81-20-W,36.5,89.2485,PLT00068,Macon
4/27/2016,AKOS,81-20-W,54.75,193.392,PLT00068,Macon
