"","Mill","Date","Grade","Caliper","Width","Plant","Tons"
"346","M1",2016-01-22,"OMXX","72-14-F",29.875,"PLT00006",1.957
"347","M1",2016-01-22,"OMXX","72-14-F",36.75,"PLT00006",18.8375
"348","M1",2016-01-22,"OMXX","72-14-F",38.75,"PLT00006",19.5735
"349","M1",2016-01-22,"OMXX","72-15-F",39.25,"PLT00041",21.94
"350","M1",2016-01-22,"OMXX","72-16-F",26.875,"PLT00042",6.722
"351","M1",2016-01-22,"OMXX","72-16-F",28.375,"PLT00042",7.036
"352","M1",2016-01-22,"OMXX","72-16-F",30.625,"PLT00048",42.021
"353","M1",2016-01-22,"OMXX","72-16-F",30.75,"PLT00042",1.903
"354","M1",2016-01-22,"OMXX","72-16-F",34.125,"PLT00042",10.615
"355","M1",2016-01-22,"OMXX","72-16-F",36,"PLT00042",9.022
"356","M1",2016-01-22,"OMXX","72-16-F",37,"PLT00042",4.602
"357","M1",2016-01-22,"OMXX","72-16-F",39,"PLT00043",63.075
"358","M1",2016-01-22,"OMXX","72-16-F",42.875,"PLT00041",15.946
"359","M1",2016-01-22,"OMXX","72-16-F",48.125,"PLT00042",3.014
"360","M1",2016-01-22,"OMXX","72-17-F",34.5,"PLT00017",18.873
"361","M1",2016-01-22,"OMXX","72-17-F",43.25,"PLT00017",23.928
"362","M1",2016-01-22,"OMXX","72-17-F",44,"PLT00009",13.5185
"363","M1",2016-01-22,"OMXX","72-17-F",45.125,"PLT00009",8.093
"364","M1",2016-01-22,"OMXX","72-18-F",29.5,"PLT00048",43.021
"365","M1",2016-01-22,"OMXX","72-18-F",32.125,"PLT00043",21.237
"366","M1",2016-01-22,"OMXX","72-18-F",39.625,"PLT00043",43.2755
"367","M1",2016-01-22,"OMXX","72-18-F",42.75,"PLT00045",7.613
"368","M1",2016-01-22,"OMXX","72-18-F",53.5,"PLT00009",22.2615
"369","M1",2016-01-22,"OMXX","72-20-F",29.125,"PLT00048",22.267
"370","M1",2016-01-23,"AKPG","72-18-F",64.5,"PLT00068",94.185
"371","M1",2016-01-23,"OMXX","72-14-F",28.75,"PLT00048",22.282
"372","M1",2016-01-23,"OMXX","72-14-F",32.375,"PLT00070",4.191
"373","M1",2016-01-23,"OMXX","72-15-F",39.25,"PLT00041",21.9915
"374","M1",2016-01-23,"OMXX","72-16-F",19.5,"PLT00009",2.542
"375","M1",2016-01-23,"OMXX","72-16-F",25.5,"PLT00042",22.132
"376","M1",2016-01-23,"OMXX","72-16-F",39.5,"PLT00009",2.4185
"377","M1",2016-01-23,"OMXX","72-17-F",38,"PLT00009",2.285
"378","M1",2016-01-23,"OMXX","72-17-F",44,"PLT00009",2.647
"379","M1",2016-01-23,"OMXX","72-18-F",25.5,"PLT00048",88.1125
"380","M1",2016-01-23,"OMXX","72-18-F",29.5,"PLT00048",85.5215
"381","M1",2016-01-23,"OMXX","72-18-F",32.125,"PLT00043",124.7515
"382","M1",2016-01-23,"OMXX","72-18-F",35,"PLT00042",32.4505
"383","M1",2016-01-23,"OMXX","72-18-F",36.75,"PLT00070",15.2955
"384","M1",2016-01-23,"OMXX","72-18-F",38.625,"PLT00045",41.5665
"385","M1",2016-01-23,"OMXX","72-18-F",43.25,"PLT00009",10.3265
"386","M1",2016-01-23,"OMXX","72-18-F",43.875,"PLT00009",40.668
"387","M1",2016-01-23,"OMXX","72-18-F",51.875,"PLT00042",44.657
"388","M1",2016-01-23,"OMXX","72-18-F",62.375,"PLT00042",30.8495
"389","M1",2016-01-23,"OMXX","72-20-F",29.125,"PLT00048",22.1355
"390","M1",2016-01-23,"OMXX","72-20-W",37,"PLT00043",80.1635
"391","M1",2016-01-23,"OMXX","72-20-W",39.125,"PLT00041",37.8785
"392","M1",2016-01-23,"OMXX","72-20-W",56,"PLT00045",40.5105
"393","M1",2016-01-23,"OMXX","72-20-W",56.3125,"PLT00041",50.7725
"394","M1",2016-01-24,"AKPG","72-18-F",35.5,"PLT00068",21.5775
"395","M1",2016-01-24,"AKPG","72-18-F",64.5,"PLT00068",212.928
"396","M1",2016-01-24,"OMXX","72-16-F",25.5,"PLT00042",3.1685
"397","M1",2016-01-24,"OMXX","72-16-F",29.875,"PLT00048",44.4655
"398","M1",2016-01-24,"OMXX","72-16-F",34.125,"PLT00042",2.123
"399","M1",2016-01-24,"OMXX","72-16-F",39,"PLT00043",19.475
"400","M1",2016-01-24,"OMXX","72-16-F",64,"PLT00060",2.6845
"401","M1",2016-01-24,"OMXX","72-18-F",24.75,"PLT00023",21.011
"402","M1",2016-01-24,"OMXX","72-18-F",25.5,"PLT00048",44.1765
"403","M1",2016-01-24,"OMXX","72-18-F",47.375,"PLT00051",40.3725
"404","M1",2016-01-24,"OMXX","72-18-F",50.5,"PLT00008",21.457
"405","M1",2016-01-24,"OMXX","72-18-F",59.75,"PLT00008",36.5295
"406","M1",2016-01-24,"OMXX","72-18-F",61.25,"PLT00042",44.89
"407","M1",2016-01-24,"OMXX","72-20-F",29.125,"PLT00042",56.139
"408","M1",2016-01-24,"OMXX","72-20-W",24.75,"PLT00060",21.932
"409","M1",2016-01-24,"OMXX","72-20-W",34.625,"PLT00042",20.7985
"410","M1",2016-01-24,"OMXX","72-20-W",34.875,"PLT00042",20.901
"411","M1",2016-01-24,"OMXX","72-20-W",35.875,"PLT00008",13.023
"412","M1",2016-01-24,"OMXX","72-20-W",38.625,"PLT00060",9.3775
"413","M1",2016-01-24,"OMXX","72-20-W",52,"PLT00042",6.2515
"414","M1",2016-01-24,"OMXX","72-20-W",55.875,"PLT00042",13.305
"415","M1",2016-01-24,"OMXX","72-20-W",56,"PLT00045",40.433
"416","M1",2016-01-24,"OMXX","72-20-W",56.3125,"PLT00041",3.3775
"417","M1",2016-01-24,"OMXX","72-20-W",61.75,"PLT00041",25.938
"418","M1",2016-01-24,"OMXX","72-20-W",62.25,"PLT00041",37.2815
"419","M1",2016-01-25,"AKOS","72-18-F",37.875,"PLT00068",126.216
"420","M1",2016-01-25,"AKPG","72-18-F",64.5,"PLT00068",404.9015
"421","M1",2016-01-25,"OMXX","72-17-F",37.125,"PLT00051",18.32
"422","M1",2016-01-25,"OMXX","72-18-F",24.75,"PLT00023",11.997
"423","M1",2016-01-25,"OMXX","72-18-F",32.625,"PLT00042",25.5465
"424","M1",2016-01-25,"OMXX","72-18-F",34.375,"PLT00042",4.2015
"425","M1",2016-01-25,"OMXX","72-18-F",36.625,"PLT00042",11.036
"426","M1",2016-01-25,"OMXX","72-18-F",39.375,"PLT00051",26.296
"427","M1",2016-01-25,"OMXX","72-18-F",40.875,"PLT00042",27.058
"428","M1",2016-01-25,"OMXX","72-18-F",47.375,"PLT00051",37.269
"429","M1",2016-01-25,"OMXX","72-18-F",50.125,"PLT00042",6.1405
"430","M1",2016-01-25,"OMXX","72-18-F",50.5,"PLT00008",18.288
"431","M1",2016-01-25,"OMXX","72-18-F",53.875,"PLT00023",6.5435
"432","M1",2016-01-25,"OMXX","72-18-F",59.75,"PLT00008",18.2305
"433","M1",2016-01-25,"OMXX","72-18-F",59.75,"PLT00009",90.724
"434","M1",2016-01-25,"OMXX","72-18-F",61,"PLT00042",14.8135
"435","M1",2016-01-25,"OMXX","72-18-F",61.25,"PLT00042",26.0745
"436","M1",2016-01-25,"OMXX","72-18-F",62.75,"PLT00041",15.143
"437","M1",2016-01-25,"OMXX","72-20-W",34.625,"PLT00042",2.091
"438","M1",2016-01-25,"OMXX","72-20-W",34.875,"PLT00042",10.5375
"439","M1",2016-01-25,"OMXX","72-20-W",39.125,"PLT00041",2.3715
"440","M1",2016-01-25,"OMXX","72-20-W",52,"PLT00042",3.172
"441","M1",2016-01-25,"OMXX","72-20-W",61.75,"PLT00041",3.7645
"442","M1",2016-01-26,"AKPG","72-18-F",64.5,"PLT00068",543.3195
"443","M1",2016-01-26,"OMXX","72-17-F",44,"PLT00009",2.719
"444","M1",2016-01-26,"OMXX","72-18-F",38.625,"PLT00045",4.7155
"445","M1",2016-01-26,"OMXX","72-18-F",43.875,"PLT00009",16.2785
"446","M1",2016-01-26,"OMXX","72-18-F",59.75,"PLT00009",3.6465
"447","M1",2016-01-26,"OMXX","72-20-W",56,"PLT00045",16.9005
"448","M1",2016-01-27,"AKPG","72-18-F",35.5,"PLT00068",194.477
"449","M1",2016-01-27,"AKPG","72-18-F",64.5,"PLT00068",487.843
"450","M1",2016-01-27,"OMXX","72-14-F",29.9213,"PLT00060",9.1265
"451","M1",2016-01-27,"OMXX","72-14-F",34.2913,"PLT00060",16.1845
"452","M1",2016-01-27,"OMXX","72-14-F",37.1654,"PLT00EUR",130.2655
"453","M1",2016-01-27,"OMXX","72-14-F",51.063,"PLT00EUR",6.5515
"454","M1",2016-01-27,"OMXX","72-15-F",38.0315,"PLT00EUR",2.371
"455","M1",2016-01-27,"OMXX","72-15-F",38.7008,"PLT00EUR",29.214
"456","M1",2016-01-27,"OMXX","72-15-F",39.25,"PLT00009",4.961
"457","M1",2016-01-27,"OMXX","72-16-F",29.875,"PLT00048",66.262
"458","M1",2016-01-27,"OMXX","72-16-F",35.375,"PLT00006",4.4255
"459","M1",2016-01-27,"OMXX","72-16-F",37.25,"PLT00006",2.331
"460","M1",2016-01-27,"OMXX","72-16-F",55.4724,"PLT00EUR",3.4
"461","M1",2016-01-27,"OMXX","72-16-F",58.1102,"PLT00EUR",21.653
"462","M1",2016-01-27,"OMXX","72-17-F",40.125,"PLT00009",4.9655
"463","M1",2016-01-27,"OMXX","72-17-F",42,"PLT00042",5.141
"464","M1",2016-01-27,"OMXX","72-18-F",29.375,"PLT00048",64.3675
"465","M1",2016-01-27,"OMXX","72-18-F",31.0236,"PLT00060",16.5015
"466","M1",2016-01-27,"OMXX","72-18-F",34.375,"PLT00042",4.213
"467","M1",2016-01-27,"OMXX","72-18-F",36.625,"PLT00042",2.2175
"468","M1",2016-01-27,"OMXX","72-18-F",37.5984,"PLT00060",7.693
"469","M1",2016-01-27,"OMXX","72-18-F",38.625,"PLT00045",4.6755
"470","M1",2016-01-27,"OMXX","72-18-F",54.375,"PLT00042",6.5005
"471","M1",2016-01-27,"OMXX","72-18-F",57.3228,"PLT00EUR",17.3275
"472","M1",2016-01-27,"OMXX","72-18-F",59.75,"PLT00009",14.4995
"473","M1",2016-01-27,"OMXX","72-18-F",59.75,"PLT00042",3.5905
"474","M1",2016-01-27,"OMXX","72-18-F",61,"PLT00042",3.709
"475","M1",2016-01-27,"OMXX","72-18-F",61.25,"PLT00042",29.9445
"476","M1",2016-01-27,"OMXX","72-20-W",34.625,"PLT00042",6.278
"477","M1",2016-01-27,"OMXX","72-20-W",37,"PLT00043",158.1515
"478","M1",2016-01-27,"OMXX","72-20-W",39.375,"PLT00043",61.442
"479","M1",2016-01-27,"OMXX","72-20-W",53.8583,"PLT00EUR",19.049
"480","M1",2016-01-27,"OMXX","72-20-W",55.875,"PLT00042",3.389
"481","M1",2016-01-27,"OMXX","72-20-W",68.7402,"PLT00EUR",24.274
"482","M1",2016-01-28,"AKOS","72-18-F",32.375,"PLT00006",88.3435
"483","M1",2016-01-28,"AKOS","72-18-F",37.875,"PLT00068",85.5
"484","M1",2016-01-28,"AKPG","72-18-F",35.5,"PLT00068",43.136
"485","M1",2016-01-28,"AKPG","72-18-F",64.5,"PLT00068",162.9085
"486","M1",2016-01-28,"OMXX","72-14-F",41.3386,"PLT00EUR",10.548
"487","M1",2016-01-28,"OMXX","72-16-F",23.5,"PLT00009",1.984
"488","M1",2016-01-28,"OMXX","72-16-F",24.75,"PLT00048",87.032
"489","M1",2016-01-28,"OMXX","72-16-F",29.875,"PLT00048",22.197
"490","M1",2016-01-28,"OMXX","72-16-F",58.1102,"PLT00EUR",43.034
"491","M1",2016-01-28,"OMXX","72-17-F",40,"PLT00009",2.468
"492","M1",2016-01-28,"OMXX","72-18-F",29.375,"PLT00048",21.3125
"493","M1",2016-01-28,"OMXX","72-18-F",30.315,"PLT00060",3.6825
"494","M1",2016-01-28,"OMXX","72-18-F",35.25,"PLT00043",147.2345
"495","M1",2016-01-28,"OMXX","72-18-F",36.0236,"PLT00060",10.1025
"496","M1",2016-01-28,"OMXX","72-18-F",37.4016,"PLT00060",10.73
"497","M1",2016-01-28,"OMXX","72-18-F",39.125,"PLT00009",4.7755
"498","M1",2016-01-28,"OMXX","72-18-F",39.625,"PLT00043",87.936
"499","M1",2016-01-28,"OMXX","72-18-F",53.875,"PLT00023",6.481
"500","M1",2016-01-28,"OMXX","72-18-F",59.75,"PLT00008",14.5265
"501","M1",2016-01-28,"OMXX","72-20-W",27.25,"PLT00009",1.6055
"502","M1",2016-01-28,"OMXX","72-20-W",37,"PLT00043",26.71
"503","M1",2016-01-28,"OMXX","72-20-W",39.375,"PLT00043",54.459
"504","M1",2016-01-28,"OMXX","72-20-W",40.625,"PLT00060",7.1215
"505","M1",2016-01-29,"AKPG","72-18-F",64.5,"PLT00068",135.3035
"506","M1",2016-01-29,"OMXX","72-14-F",51.063,"PLT00EUR",26.2235
"507","M1",2016-01-29,"OMXX","72-16-F",24.75,"PLT00048",43.404
"508","M1",2016-01-29,"OMXX","72-16-F",29.875,"PLT00048",44.364
"509","M1",2016-01-29,"OMXX","72-16-F",32,"PLT00043",18.0355
"510","M1",2016-01-29,"OMXX","72-16-F",39,"PLT00043",24.4965
"511","M1",2016-01-29,"OMXX","72-16-F",46.875,"PLT00041",20.481
"512","M1",2016-01-29,"OMXX","72-16-F",53.125,"PLT00051",23.2795
"513","M1",2016-01-29,"OMXX","72-16-F",55.625,"PLT00041",83.622
"514","M1",2016-01-29,"OMXX","72-17-F",37.125,"PLT00051",18.446
"515","M1",2016-01-29,"OMXX","72-18-F",29.375,"PLT00048",42.4545
"516","M1",2016-01-29,"OMXX","72-20-W",24.75,"PLT00060",21.8575
"517","M1",2016-01-30,"AKPG","72-18-F",64.5,"PLT00068",99.045
"518","M1",2016-01-30,"OMXX","72-14-F",40.5118,"PLT00EUR",5.2125
"519","M1",2016-01-30,"OMXX","72-16-F",57.0079,"PLT00EUR",34.744
"520","M1",2016-01-30,"OMXX","72-17-F",42,"PLT00042",10.3755
"521","M1",2016-01-30,"OMXX","72-18-F",22,"PLT00060",43.5215
"522","M1",2016-01-30,"OMXX","72-18-F",47.1654,"PLT00EUR",5.7215
"523","M1",2016-01-31,"AKPG","72-18-F",64.5,"PLT00068",70.595
"524","M1",2016-01-31,"OMXX","72-14-F",30.75,"PLT00044",17.7895
"525","M1",2016-01-31,"OMXX","72-14-F",56.7323,"PLT00EUR",7.2555
"526","M1",2016-01-31,"OMXX","72-14-F",66.9291,"PLT00EUR",12.984
"527","M1",2016-01-31,"OMXX","72-14-F",67.9528,"PLT00EUR",8.759
"528","M1",2016-01-31,"OMXX","72-15-F",34.25,"PLT00044",19.314
"529","M1",2016-01-31,"OMXX","72-16-F",24.75,"PLT00048",43.231
"530","M1",2016-01-31,"OMXX","72-16-F",32,"PLT00043",5.8025
"531","M1",2016-01-31,"OMXX","72-16-F",32.625,"PLT00042",6.1225
"532","M1",2016-01-31,"OMXX","72-16-F",34,"PLT00051",6.3785
"533","M1",2016-01-31,"OMXX","72-16-F",39,"PLT00043",48.969
"534","M1",2016-01-31,"OMXX","72-16-F",42.75,"PLT00051",7.621
"535","M1",2016-01-31,"OMXX","72-16-F",45.375,"PLT00060",1.9205
"536","M1",2016-01-31,"OMXX","72-16-F",46.875,"PLT00041",89.847
"537","M1",2016-01-31,"OMXX","72-16-F",53.125,"PLT00051",6.676
"538","M1",2016-01-31,"OMXX","72-16-F",55.625,"PLT00041",3.4905
"539","M1",2016-01-31,"OMXX","72-16-F",57.0079,"PLT00EUR",20.987
"540","M1",2016-01-31,"OMXX","72-16-F",74.2913,"PLT00EUR",18.2855
"541","M1",2016-01-31,"OMXX","72-17-F",42,"PLT00042",2.602
"542","M1",2016-01-31,"OMXX","72-18-F",35.25,"PLT00043",8.5245
"543","M1",2016-01-31,"OMXX","72-18-F",38.75,"PLT00043",2.3325
"544","M1",2016-01-31,"OMXX","72-18-F",44.8425,"PLT00EUR",2.6845
"545","M1",2016-01-31,"OMXX","72-18-F",47.1654,"PLT00EUR",5.716
"546","M1",2016-01-31,"OMXX","72-18-F",62.75,"PLT00041",3.811
"547","M1",2016-01-31,"OMXX","72-20-W",37,"PLT00043",4.434
"548","M1",2016-01-31,"OMXX","72-20-W",39.375,"PLT00043",21.151
"549","M1",2016-01-31,"OMXX","72-20-W",46.4961,"PLT00EUR",21.9705
"550","M1",2016-01-31,"OMXX","72-20-W",46.811,"PLT00EUR",2.765
"551","M1",2016-01-31,"OMXX","72-20-W",54.0945,"PLT00EUR",19.1305
"552","M1",2016-02-01,"AKOS","72-18-F",34,"PLT00068",92.768
"553","M1",2016-02-01,"AKPG","72-18-F",64.5,"PLT00068",262.9935
"554","M1",2016-02-01,"OMXX","72-16-F",24.75,"PLT00048",21.502
"555","M1",2016-02-01,"OMXX","72-16-F",29.875,"PLT00042",7.2895
"556","M1",2016-02-01,"OMXX","72-16-F",30.75,"PLT00042",20.9595
"557","M1",2016-02-01,"OMXX","72-16-F",57.0079,"PLT00EUR",20.92
"558","M1",2016-02-01,"OMXX","72-18-F",58.3858,"PLT00EUR",20.903
"559","M1",2016-02-01,"OMXX","72-20-W",46.811,"PLT00EUR",2.7765
"560","M1",2016-02-02,"OMXX","72-14-F",39.875,"PLT00041",20.3575
"561","M1",2016-02-03,"AKPG","72-18-F",64.5,"PLT00068",94.6105
"562","M1",2016-02-03,"OMXX","72-14-F",28.75,"PLT00044",93.0205
"563","M1",2016-02-03,"OMXX","72-14-F",31.125,"PLT00044",89.5055
"564","M1",2016-02-03,"OMXX","72-14-F",37.625,"PLT00041",107.7015
"565","M1",2016-02-03,"OMXX","72-14-F",39.875,"PLT00041",122.24
"566","M1",2016-02-03,"OMXX","72-14-F",55,"PLT00041",84.0835
"567","M1",2016-02-03,"OMXX","72-14-F",67.75,"PLT00045",14.742
"568","M1",2016-02-03,"OMXX","72-16-F",21.375,"PLT00053",21.6525
"569","M1",2016-02-03,"OMXX","72-18-F",43.25,"PLT00042",5.1865
"570","M1",2016-02-03,"OMXX","72-20-F",29.125,"PLT00048",44.01
"571","M1",2016-02-03,"OMXX","72-20-W",40,"PLT00042",2.4165
"572","M1",2016-02-04,"AKOS","72-14-F",23.622,"PLT00060",22.5115
"573","M1",2016-02-04,"OMXX","72-14-F",25.25,"PLT00020",6.4925
"574","M1",2016-02-04,"OMXX","72-14-F",29.875,"PLT00044",100.9535
"575","M1",2016-02-04,"OMXX","72-14-F",30.75,"PLT00044",86.429
"576","M1",2016-02-04,"OMXX","72-14-F",33.25,"PLT00006",42.05
"577","M1",2016-02-04,"OMXX","72-14-F",36.875,"PLT00020",7.1555
"578","M1",2016-02-04,"OMXX","72-14-F",37.375,"PLT00041",64.3715
"579","M1",2016-02-04,"OMXX","72-14-F",37.625,"PLT00041",85.855
"580","M1",2016-02-04,"OMXX","72-14-F",38.75,"PLT00006",44.152
"581","M1",2016-02-04,"OMXX","72-14-F",39.875,"PLT00041",40.4425
"582","M1",2016-02-04,"OMXX","72-14-F",53.875,"PLT00051",61.923
"583","M1",2016-02-04,"OMXX","72-14-F",55,"PLT00041",20.9025
"584","M1",2016-02-04,"OMXX","72-15-F",28.75,"PLT00044",86.8015
"585","M1",2016-02-04,"OMXX","72-18-F",33.375,"PLT00020",1.9835
"586","M1",2016-02-04,"OMXX","72-20-F",24.75,"PLT00048",43.211
"587","M1",2016-02-05,"AKOS","72-14-F",41.9291,"PLT00060",28.8080715
"588","M1",2016-02-05,"AKOS","72-18-F",37.875,"PLT00068",220.66
"589","M1",2016-02-05,"AKPG","72-18-F",64.5,"PLT00068",129.308
"590","M1",2016-02-05,"OMXX","72-14-F",27.375,"PLT00048",3.3855
"591","M1",2016-02-05,"OMXX","72-14-F",27.5,"PLT00048",77.709
"592","M1",2016-02-05,"OMXX","72-14-F",28.75,"PLT00044",7.3355
"593","M1",2016-02-05,"OMXX","72-14-F",29.875,"PLT00044",28.363
"594","M1",2016-02-05,"OMXX","72-14-F",30.75,"PLT00044",148.075
"595","M1",2016-02-05,"OMXX","72-14-F",31.125,"PLT00044",16.0065
"596","M1",2016-02-05,"OMXX","72-14-F",36.75,"PLT00006",42.2265
"597","M1",2016-02-05,"OMXX","72-14-F",39.875,"PLT00041",17.7315
"598","M1",2016-02-05,"OMXX","72-16-F",24.75,"PLT00048",2.9845
"599","M1",2016-02-05,"OMXX","72-16-F",55.625,"PLT00041",3.4385
"600","M1",2016-02-05,"OMXX","72-20-F",24.75,"PLT00048",43.308
"601","M1",2016-02-06,"AKPG","72-18-F",64.5,"PLT00068",320.428
"602","M1",2016-02-06,"OMXX","72-14-F",27.375,"PLT00048",41.831
"603","M1",2016-02-06,"OMXX","72-14-F",32.375,"PLT00070",35.0185
"604","M1",2016-02-06,"OMXX","72-14-F",37.1654,"PLT00EUR",58.8615
"605","M1",2016-02-06,"OMXX","72-14-F",38.3465,"PLT00EUR",108.761
"606","M1",2016-02-06,"OMXX","72-15-F",28.75,"PLT00044",86.596
"607","M1",2016-02-06,"OMXX","72-16-F",55.4724,"PLT00EUR",145.48
"608","M1",2016-02-07,"AKPG","72-18-F",64.5,"PLT00068",141.3055
"609","M1",2016-02-07,"OMXX","72-14-F",27.375,"PLT00048",45.0775
"610","M1",2016-02-07,"OMXX","72-14-F",30.75,"PLT00044",42.708
"611","M1",2016-02-07,"OMXX","72-14-F",32.625,"PLT00042",39.5755
"612","M1",2016-02-07,"OMXX","72-14-F",33.25,"PLT00006",4.2095
"613","M1",2016-02-07,"OMXX","72-14-F",35.875,"PLT00060",20.5285
"614","M1",2016-02-07,"OMXX","72-14-F",36.75,"PLT00006",4.6525
"615","M1",2016-02-07,"OMXX","72-14-F",37.1654,"PLT00EUR",9.3195
"616","M1",2016-02-07,"OMXX","72-14-F",37.375,"PLT00041",42.593
"617","M1",2016-02-07,"OMXX","72-14-F",37.625,"PLT00041",21.724
"618","M1",2016-02-07,"OMXX","72-14-F",38.3465,"PLT00EUR",80.8755
"619","M1",2016-02-07,"OMXX","72-14-F",38.875,"PLT00042",24.6185
"620","M1",2016-02-07,"OMXX","72-14-F",55,"PLT00041",20.8485
"621","M1",2016-02-07,"OMXX","72-14-F",57.875,"PLT00041",21.6445
"622","M1",2016-02-07,"OMXX","72-16-F",21.375,"PLT00053",9.0015
"623","M1",2016-02-07,"OMXX","72-16-F",25.125,"PLT00053",3.1695
"624","M1",2016-02-07,"OMXX","72-16-F",30.625,"PLT00048",41.7385
"625","M1",2016-02-07,"OMXX","72-16-F",34,"PLT00042",16.7735
"626","M1",2016-02-07,"OMXX","72-16-F",35.5,"PLT00042",30.3785
"627","M1",2016-02-07,"OMXX","72-16-F",38.25,"PLT00043",21.0135
"628","M1",2016-02-07,"OMXX","72-16-F",39.125,"PLT00041",85.7705
"629","M1",2016-02-07,"OMXX","72-16-F",41.625,"PLT00041",40.662
"630","M1",2016-02-07,"OMXX","72-16-F",54.125,"PLT00045",19.992
"631","M1",2016-02-07,"OMXX","72-16-F",55.4724,"PLT00EUR",13.81
"632","M1",2016-02-08,"AKPG","72-18-F",64.5,"PLT00068",143.195
"633","M1",2016-02-08,"OMXX","72-14-F",28.75,"PLT00044",3.704
"634","M1",2016-02-08,"OMXX","72-14-F",30.75,"PLT00044",72.8265
"635","M1",2016-02-08,"OMXX","72-14-F",31.125,"PLT00044",3.9295
"636","M1",2016-02-08,"OMXX","72-14-F",32.375,"PLT00009",20.384
"637","M1",2016-02-08,"OMXX","72-14-F",32.5,"PLT00060",12.1935
"638","M1",2016-02-08,"OMXX","72-14-F",33.875,"PLT00009",8.5985
"639","M1",2016-02-08,"OMXX","72-14-F",35.875,"PLT00060",6.8975
"640","M1",2016-02-08,"OMXX","72-14-F",36.125,"PLT00009",20.7265
"641","M1",2016-02-08,"OMXX","72-14-F",37.375,"PLT00041",9.4645
"642","M1",2016-02-08,"OMXX","72-14-F",37.625,"PLT00041",14.3055
"643","M1",2016-02-08,"OMXX","72-14-F",38.875,"PLT00042",2.4545
"644","M1",2016-02-08,"OMXX","72-14-F",39,"PLT00020",9.952
"645","M1",2016-02-08,"OMXX","72-14-F",39.875,"PLT00041",2.541
"646","M1",2016-02-08,"OMXX","72-14-F",43.625,"PLT00041",19.3855
"647","M1",2016-02-08,"OMXX","72-14-F",43.75,"PLT00045",11.0165
"648","M1",2016-02-08,"OMXX","72-14-F",51.063,"PLT00EUR",12.8745
"649","M1",2016-02-08,"OMXX","72-14-F",55,"PLT00041",21.019
"650","M1",2016-02-08,"OMXX","72-14-F",55.125,"PLT00042",17.6625
"651","M1",2016-02-08,"OMXX","72-14-F",57.875,"PLT00041",10.791
"652","M1",2016-02-08,"OMXX","72-15-F",32.5,"PLT00044",28.6475
"653","M1",2016-02-08,"OMXX","72-15-F",38.2283,"PLT00EUR",235.232
"654","M1",2016-02-08,"OMXX","72-15-F",38.7008,"PLT00EUR",17.2245
"655","M1",2016-02-08,"OMXX","72-15-F",39.25,"PLT00009",80.026
"656","M1",2016-02-08,"OMXX","72-16-F",39.125,"PLT00041",7.26
"657","M1",2016-02-08,"OMXX","72-16-F",41.625,"PLT00041",2.5605
"658","M1",2016-02-08,"OMXX","72-16-F",54.125,"PLT00045",3.3045
"659","M1",2016-02-09,"AKPG","72-18-F",64.5,"PLT00068",287.434
"660","M1",2016-02-09,"OMXX","72-14-F",31.125,"PLT00044",3.9275
"661","M1",2016-02-09,"OMXX","72-15-F",32.5,"PLT00044",170.3395
"662","M1",2016-02-09,"OMXX","72-16-F",54.125,"PLT00045",13.4315
"663","M1",2016-02-10,"AKPG","72-18-F",64.5,"PLT00068",417.4705
"664","M1",2016-02-10,"OMXX","72-14-F",32.375,"PLT00070",8.1215
"665","M1",2016-02-10,"OMXX","72-14-F",35.375,"PLT00042",6.6835
"666","M1",2016-02-10,"OMXX","72-14-F",37.375,"PLT00041",23.798
"667","M1",2016-02-10,"OMXX","72-14-F",37.625,"PLT00041",23.8845
"668","M1",2016-02-10,"OMXX","72-14-F",38.75,"PLT00006",58.973
"669","M1",2016-02-10,"OMXX","72-14-F",70.5906,"PLT00EUR",27.27
"670","M1",2016-02-10,"OMXX","72-15-F",39.25,"PLT00009",2.4945
"671","M1",2016-02-10,"OMXX","72-15-F",41.9291,"PLT00EUR",23.548
"672","M1",2016-02-10,"OMXX","72-15-F",56.25,"PLT00041",10.607
"673","M1",2016-02-10,"OMXX","72-16-F",21.75,"PLT00060",4.05
"674","M1",2016-02-10,"OMXX","72-16-F",23.5,"PLT00009",2.9795
"675","M1",2016-02-10,"OMXX","72-16-F",25.5,"PLT00042",20.4185
"676","M1",2016-02-10,"OMXX","72-16-F",29,"PLT00042",16.0525
"677","M1",2016-02-10,"OMXX","72-16-F",30.625,"PLT00048",41.7195
"678","M1",2016-02-10,"OMXX","72-16-F",32.5,"PLT00009",8.055
"679","M1",2016-02-10,"OMXX","72-16-F",34,"PLT00042",12.6525
"680","M1",2016-02-10,"OMXX","72-16-F",35.5,"PLT00042",2.203
"681","M1",2016-02-10,"OMXX","72-16-F",37.125,"PLT00008",11.4205
"682","M1",2016-02-10,"OMXX","72-16-F",37.5,"PLT00008",6.9975
"683","M1",2016-02-10,"OMXX","72-16-F",38.25,"PLT00043",21.1345
"684","M1",2016-02-10,"OMXX","72-16-F",39,"PLT00043",21.6875
"685","M1",2016-02-10,"OMXX","72-16-F",39.125,"PLT00041",38.691
"686","M1",2016-02-10,"OMXX","72-16-F",41.625,"PLT00041",51.663
"687","M1",2016-02-10,"OMXX","72-16-F",42.125,"PLT00042",7.8885
"688","M1",2016-02-10,"OMXX","72-16-F",53.875,"PLT00042",13.2235
